signal_id,label,anomaly_type,sample_000,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100,sample_101,sample_102,sample_103,sample_104,sample_105,sample_106,sample_107,sample_108,sample_109,sample_110,sample_111,sample_112,sample_113,sample_114,sample_115,sample_116,sample_117,sample_118,sample_119,sample_120,sample_121,sample_122,sample_123,sample_124,sample_125,sample_126,sample_127,sample_128,sample_129,sample_130,sample_131,sample_132,sample_133,sample_134,sample_135,sample_136,sample_137,sample_138,sample_139
ECG_0010,0,normal,0.035476215,0.023895387,0.059398342,0.07934512,0.10046692,0.1565293,0.15428232,0.16964607,0.14573999,0.14998613,0.10394509,0.15970035,0.017840063,0.072242364,0.044382945,-0.051815905,0.014619907,-0.042779572,-0.056477726,-0.08891712,-0.09074549,-0.0751347,-0.032501422,0.030359665,0.032182336,0.041169442,0.13559295,0.17868386,0.20629372,0.2381338,0.22900128,0.22225435,0.22867262,0.20224965,0.2476963,0.22085334,0.18727855,0.084142946,0.10380563,0.14025731,0.050093263,0.043357916,-0.046331204,0.003063247,-0.07688589,-0.09199446,-0.053522896,-0.09388359,-0.15741527,-0.16721235,-0.1526358,-0.113365054,-0.109837994,-0.08761828,0.011875555,0.029101785,0.20131797,0.28759506,0.55675936,0.7933418,1.1180876,1.3387963,1.4995286,1.547442,1.4131328,1.1213763,0.77591735,0.49021092,0.26404855,0.09628621,0.049818866,0.014730095,-0.06228766,-0.15867491,-0.11570345,-0.12536445,-0.059550162,-0.15936877,-0.11188132,-0.025117654,-0.031267032,0.010251641,0.040125825,0.09352064,0.15569222,0.15674905,0.25409108,0.2295225,0.3181425,0.34445742,0.3435493,0.3757082,0.36312658,0.3461858,0.3558353,0.3138282,0.33068678,0.25552988,0.27701753,0.18417269,0.166684,0.13078853,0.15848471,0.102516636,0.06583728,0.07312079,-0.012390501,0.048812103,0.115466,0.07028792,0.08336206,0.115657315,0.14534505,0.07761138,0.10435658,0.17520134,0.1570178,0.22189026,0.17093787,0.11367821,0.118486315,0.05274901,0.10158976,0.072072916,0.03116957,0.04103412,0.009595372,-0.06465058,-0.15333577,-0.09568817,-0.11641901,-0.13573007,-0.1199957,-0.18111819,-0.0751408,-0.14648022,-0.07149325,-0.11605875,-0.06146919,0.045525614
ECG_0011,0,normal,-0.007826704,0.058812607,0.07262909,0.09094604,0.15880197,0.12858942,0.09318297,0.12599641,0.16253959,0.1464554,0.0694988,0.07107812,0.047426336,0.023450155,-0.037931688,-0.045102272,-0.07411662,-0.049498286,-0.061338257,-0.0941321,-0.09598989,-0.06465471,-0.06871459,-0.046080884,-0.0014637274,0.049468357,0.07595593,0.15591112,0.2085454,0.1681559,0.23788299,0.24352595,0.2649637,0.2509254,0.19697985,0.18548512,0.20136088,0.20367494,0.07479954,0.11700389,0.10572071,0.027949391,0.011895434,-0.06118999,-0.076146044,-0.14932308,-0.19362658,-0.11109382,-0.17776814,-0.16308157,-0.18446273,-0.1709611,-0.1118964,-0.09764827,-0.020800753,0.046104234,0.1419558,0.2920308,0.5505328,0.7505944,1.0875509,1.3945153,1.5630776,1.4909978,1.3741056,1.1609123,0.8297515,0.53687656,0.3003321,0.13780084,0.055180877,-0.026592446,-0.06316254,-0.08850451,-0.13032278,-0.10451661,-0.035002787,-0.16896424,-0.09044062,-0.099098936,-0.027444307,-0.005251027,0.059543934,0.118887536,0.13813657,0.2149952,0.15742038,0.31842616,0.31954333,0.3714305,0.32544184,0.35146567,0.3861809,0.3778257,0.37493578,0.3794833,0.26804623,0.319247,0.25590667,0.21350361,0.13953939,0.1646181,0.04630708,0.11205976,0.027426122,0.05976294,0.047250204,0.085192256,0.050180916,0.045493368,0.06612658,0.13739994,0.1345658,0.12596647,0.14773299,0.1218773,0.19011831,0.12973502,0.20294699,0.17557278,0.22813529,0.10223523,0.10553367,0.13167307,0.07964514,-0.012218613,-0.0196412,-0.05947895,-0.080836274,-0.13516703,-0.13575943,-0.1929534,-0.14538638,-0.13267273,-0.14222604,-0.16614892,-0.064313985,-0.054502573,-0.055341702,-0.0083834585
ECG_0012,0,normal,-0.04501979,0.0028526268,0.049386088,0.13094741,0.098701365,0.1548956,0.13045563,0.15753205,0.14176196,0.16078183,0.10046621,0.04563255,0.023419505,0.018457917,-0.03412608,-0.0139447795,-0.06623135,-0.0014060859,-0.13774334,-0.08364879,-0.11806729,-0.08365447,-0.039974753,-0.081437066,0.033847693,0.12559998,0.09725699,0.15884356,0.21740158,0.21085024,0.21970032,0.18185192,0.27394816,0.2479185,0.21020731,0.2271547,0.18296777,0.15695873,0.15941389,0.066480614,0.1014515,-0.0093904175,-0.024491683,0.017590469,-0.038744412,-0.09776755,-0.15151219,-0.15525496,-0.14602004,-0.14829004,-0.14559558,-0.12958698,-0.113112524,-0.11902031,-0.047635205,0.059966803,0.091280274,0.27918613,0.47860718,0.7859627,1.0775399,1.4048564,1.5403389,1.4942967,1.403613,1.0969291,0.79719925,0.5404332,0.2921102,0.17610054,0.023299003,-0.037589617,-0.08157631,-0.107831635,-0.07700489,-0.1016166,-0.07113181,-0.047625307,-0.1310825,-0.07418066,-0.08005239,-0.029975928,0.017785816,0.051907692,0.10080732,0.1767051,0.19124778,0.2959764,0.28075886,0.42338225,0.34849656,0.37854928,0.34294254,0.4295196,0.40002874,0.35585535,0.28059876,0.29635245,0.22201528,0.26348773,0.20794868,0.15238981,0.045639046,0.06310546,0.09282213,0.094545715,0.084100366,0.0023457217,0.06458714,0.09678298,0.031574592,0.09897633,0.12669216,0.12851244,0.09926152,0.15912166,0.16864492,0.17808732,0.16348895,0.15842377,0.15533555,0.14851293,0.099480726,0.06543498,0.046674073,-0.04895973,-0.012049169,-0.05955582,-0.088104144,-0.08538459,-0.19166428,-0.20422684,-0.14122598,-0.14638686,-0.13029815,-0.1315612,-0.074039325,-0.037459157,-0.01904178,-0.007790299
ECG_0013,0,normal,-0.06323039,0.056692015,0.102172285,0.113431536,0.09149719,0.15590303,0.17242101,0.19685811,0.11972053,0.1277965,0.13892871,0.0945307,0.03135815,0.04685273,0.020705568,-0.023612253,-0.04567075,-0.08040546,-0.04126353,-0.11677855,-0.10184832,-0.06852287,-0.017848717,-0.056597117,-0.012565994,0.0073808962,0.11184099,0.117500156,0.17511743,0.23561019,0.21788284,0.2570625,0.2457383,0.27147698,0.2548417,0.2025988,0.19541863,0.20412381,0.15302646,0.06472323,0.08970059,1.848616e-06,0.03776475,-0.009374952,-0.06386849,-0.095978685,-0.12956725,-0.11902108,-0.15934165,-0.14234865,-0.11671142,-0.1455162,-0.12516706,-0.11159191,-0.06407406,-0.022323776,0.15422517,0.33914024,0.54595965,0.7338397,1.1109445,1.4031978,1.511437,1.5366942,1.3232393,1.1281707,0.78260237,0.5370077,0.26002654,0.16560061,0.07726969,-0.04251662,-0.09599286,-0.15554316,-0.11797304,-0.1379283,-0.1689607,-0.10206407,-0.113660105,-0.108565316,-0.061403554,0.025491385,0.0547764,0.079721555,0.15093708,0.14620629,0.22872043,0.27513227,0.29419637,0.35215893,0.3386251,0.39168337,0.39835852,0.29082203,0.4021529,0.25551888,0.30252138,0.32079288,0.24613962,0.17563148,0.15086074,0.18033381,0.06108518,0.12647767,0.07053623,0.022387343,0.03333182,0.019589381,0.08152733,0.08829036,0.029749826,0.0871057,0.092581324,0.17634067,0.1143234,0.21701948,0.17746525,0.14767146,0.16007486,0.14766556,0.11828818,0.1380841,0.07177606,0.012313455,0.032513157,-0.04541794,-0.04892505,-0.08681202,-0.11543143,-0.054177728,-0.13138747,-0.1376507,-0.20273204,-0.16579224,-0.12894438,-0.14843325,-0.066728055,-0.10151922,-0.042152233,-0.017546995
ECG_0014,0,normal,0.0049299113,0.014400229,0.057393618,0.08701088,0.09585483,0.150242,0.15375677,0.1474352,0.13309008,0.15848646,0.10943552,0.08360748,0.068018675,0.085311845,-0.036864966,-0.0031554329,-0.10905343,-0.066126086,-0.03835941,-0.07509773,-0.079109944,-0.08566592,-0.04328592,-0.019237807,0.0031636106,0.059816483,0.11681157,0.12803282,0.16246548,0.17496154,0.24885088,0.26648372,0.26166824,0.28026867,0.24322386,0.23511714,0.2095933,0.17006531,0.1253005,0.17305666,0.056473512,0.012563836,0.008409654,-0.032542285,-0.1147088,-0.06701532,-0.12612213,-0.17270473,-0.11255477,-0.13064547,-0.18080571,-0.075346515,-0.086917356,-0.07606684,0.0155666815,0.037307017,0.1314878,0.2650638,0.52065533,0.7969203,1.0896393,1.336835,1.5290393,1.5315568,1.343472,1.0760143,0.83146375,0.452962,0.31302494,0.13497238,0.0857817,-0.033825267,-0.04210066,-0.10276989,-0.10656819,-0.098375395,-0.13630679,-0.085757986,-0.12997194,-0.06745545,-0.017087191,0.013153373,0.094181634,0.06071916,0.090989456,0.15120359,0.2475626,0.28565028,0.31135917,0.30540648,0.38504413,0.33964762,0.41657126,0.46405998,0.37743726,0.3644411,0.30621704,0.23572603,0.23757663,0.18683021,0.14026271,0.20119745,0.12691619,0.103998564,0.062918626,0.05297307,0.07976179,0.049135998,0.07146139,0.060437396,0.07106007,0.05700604,0.059144422,0.12968852,0.15652128,0.1303087,0.17742984,0.18414207,0.11571285,0.14426039,0.16874465,0.14685106,0.07400328,0.08247788,0.07457567,0.031979937,-0.029218797,-0.073578216,-0.108175285,-0.10017203,-0.1272267,-0.1261297,-0.14548388,-0.12161043,-0.13256568,-0.09415673,-0.067845255,-0.08957412,-0.08780557,0.04633934
ECG_0015,0,normal,0.0077000535,-0.017819647,0.044105843,0.117251016,0.10949616,0.120327346,0.18863158,0.11867501,0.122059226,0.14093173,0.1282242,0.10769869,0.09221511,0.0403716,0.018027237,-0.034027416,-0.05037735,-0.06941826,-0.079158954,-0.06658159,-0.06757433,-0.06752592,-0.068491116,-0.009645785,0.025902376,0.0743082,0.1770559,0.13533615,0.1993226,0.2478227,0.24006918,0.32025936,0.24337725,0.26103622,0.21662366,0.21281105,0.2079462,0.19820063,0.15079801,0.14440553,0.067183085,0.022575112,0.07650891,-0.028270788,-0.0941495,-0.12152358,-0.15157668,-0.11127971,-0.15914962,-0.14559487,-0.14477472,-0.10671723,-0.1320836,-0.10802812,-0.025410963,0.05055686,0.14230627,0.26058918,0.52352434,0.76030636,1.0735527,1.332216,1.5641761,1.5526534,1.401626,1.157585,0.8988886,0.47974187,0.28471133,0.13082962,0.021009717,-0.05134872,-0.07087478,-0.12736058,-0.09992936,-0.118929535,-0.107999265,-0.100422785,-0.08207079,-0.087495506,0.01886792,0.00038518212,-0.01918625,0.053551067,0.080148846,0.18155368,0.22409517,0.25665984,0.36861923,0.35556468,0.38382104,0.34845656,0.35182843,0.379441,0.37163392,0.2912585,0.31559363,0.2904546,0.24920374,0.19521536,0.16748679,0.14422087,0.12145432,0.11075168,0.10461498,0.04932877,0.03714058,0.06323578,0.07386592,0.053291515,0.10503647,0.12860103,0.15722749,0.190885,0.12883389,0.16930956,0.17880242,0.17958729,0.16091521,0.12714727,0.15930712,0.11218862,0.11119333,0.053903136,0.0109137,0.015696699,-0.021832578,-0.04216047,-0.023719035,-0.105887935,-0.11852737,-0.17733866,-0.18804732,-0.09868847,-0.16310784,-0.14901571,-0.09514291,-0.0681441,-0.060636446,-0.009114642
ECG_0016,0,normal,0.036881562,0.009435122,0.023710253,0.1223726,0.13265537,0.11707363,0.09914011,0.12775491,0.14436269,0.1695603,0.08541309,0.0902728,0.085132316,-0.03702378,0.034359306,-0.061724655,-0.042298436,-0.06524379,-0.053074304,-0.07323006,-0.15554741,-0.09239581,-0.040071186,-0.017525319,0.041071232,0.092193745,0.12911369,0.14462109,0.13126382,0.2021044,0.24962017,0.21741061,0.27365667,0.27856535,0.24439384,0.13144341,0.16213553,0.2293972,0.124829024,0.047107793,0.10708947,0.032940835,0.028537573,-0.031789158,-0.058808282,-0.089805394,-0.10237164,-0.071053885,-0.119088106,-0.19682592,-0.1294696,-0.09441758,-0.07060025,-0.0885591,0.0028084505,0.060360353,0.20950583,0.26237273,0.48797777,0.77343863,1.0744922,1.333834,1.4422611,1.5206097,1.3945569,1.105372,0.8725706,0.53141993,0.3455935,0.15715748,0.071326524,-0.010643976,-0.020821648,-0.08918429,-0.09509701,-0.1094905,-0.13107869,-0.103505164,-0.03312941,-0.08440515,-0.032182436,0.031085618,0.07089589,0.08397383,0.060862273,0.19653472,0.16116509,0.31481072,0.31337568,0.36908543,0.33497477,0.32981354,0.3896254,0.37732872,0.3516975,0.3494877,0.4040259,0.31506822,0.28714317,0.24493517,0.22805671,0.14382449,0.057087477,0.08695035,0.09654137,0.02906519,0.04553429,0.029353019,0.10060145,0.088801235,0.10087088,0.1178615,0.117359415,0.14346206,0.11927084,0.10329935,0.18296652,0.19224921,0.21667103,0.2188542,0.20362669,0.105298586,0.09804557,0.09213447,0.11986059,0.053070724,0.007221692,-0.071172565,-0.11579093,-0.09053939,-0.16609965,-0.1521649,-0.15288343,-0.09838599,-0.14604437,-0.19087487,-0.0788366,-0.08640898,-0.03228232,-0.0025665862
ECG_0017,0,normal,-0.0082108285,0.057325147,0.01953448,0.07858436,0.1384076,0.11726665,0.09834091,0.17015028,0.17969666,0.13324028,0.05768518,0.11398749,0.015081339,0.04367822,-0.023278195,-0.061046317,-0.0655156,-0.07814321,-0.10493814,-0.07209669,-0.09761078,-0.039446708,-0.035782143,-0.032602638,0.00076471234,0.019087862,0.11958213,0.1404117,0.11548807,0.19969739,0.2100981,0.29739437,0.20363507,0.20807302,0.27388692,0.2640597,0.17812869,0.15384893,0.15971223,0.036819097,0.014196233,0.024118165,0.041886076,-0.05316982,-0.069536954,-0.06668199,-0.060089745,-0.15668225,-0.1487234,-0.094754085,-0.18853544,-0.097834565,-0.13723074,-0.07268678,-0.039418455,0.0037877348,0.10283724,0.29316524,0.533066,0.7787301,1.0913023,1.3776698,1.4959928,1.5558416,1.4080565,1.1982775,0.803226,0.5172762,0.32993162,0.173888,0.03048169,-0.031116102,-0.04565126,-0.11569,-0.12229665,-0.1177927,-0.09255197,-0.1337926,-0.15543252,-0.13379116,-0.082548775,-0.04604278,0.03204997,0.047955934,0.11128128,0.15781106,0.21453409,0.31038773,0.32814988,0.33957908,0.3482073,0.3633918,0.39163515,0.3958619,0.3392152,0.34804228,0.26005426,0.29638386,0.2785227,0.211215,0.23816866,0.12308949,0.12525353,0.09153319,0.06918037,0.054729536,0.05403842,0.07554487,0.09687266,0.06625002,0.10578414,0.07816046,0.14145556,0.11467563,0.18754618,0.23521183,0.17480157,0.11675319,0.1639509,0.20867038,0.17311904,0.1427067,0.13887358,0.09225804,0.08043521,0.036250457,0.01929079,-0.048775047,-0.062137164,-0.12342043,-0.15112364,-0.09380879,-0.14295395,-0.122026935,-0.13169125,-0.13529286,-0.093640454,-0.022358503,-0.016904049,-0.05130964
ECG_0018,0,normal,-0.006457042,0.08708374,0.05910652,0.040080424,0.17467794,0.15616097,0.14450473,0.1389511,0.17847438,0.118330635,0.15095824,0.10907426,0.07221843,0.038779687,-0.0019033218,0.005118064,-0.07821859,-0.12130204,-0.06717869,-0.07082064,-0.06982146,-0.056620583,-0.053833548,0.0119485585,0.025376165,0.053899344,0.1015034,0.21166852,0.13460465,0.23076248,0.1867558,0.24687703,0.2417096,0.1887627,0.25225896,0.21195567,0.13750198,0.19799855,0.18427534,0.15133582,0.080800734,0.033921912,0.035234056,0.0103735905,-0.038557995,-0.12894179,-0.11725594,-0.12619132,-0.20250681,-0.13533492,-0.074679695,-0.109463915,-0.06247888,-0.07027351,-0.034336433,0.043966226,0.1078555,0.25595954,0.54118896,0.82379246,1.0594656,1.3895746,1.5225326,1.543845,1.3972827,1.1499991,0.8169907,0.57332355,0.31614503,0.1680404,0.021536427,0.045738548,-0.047790438,-0.06947255,-0.1582262,-0.14516155,-0.08529361,-0.1070479,-0.15757439,-0.04514454,-0.061079867,0.035691757,0.03405322,0.08976354,0.16773257,0.15410885,0.19796392,0.26481766,0.33310664,0.29916888,0.31199706,0.4011004,0.3637134,0.36657006,0.3107394,0.3265785,0.3207758,0.31794378,0.23252131,0.26933834,0.16313617,0.1290339,0.16485104,0.09895174,0.055628553,0.05350521,0.09141748,0.0940922,0.031036776,0.065044515,0.08402936,0.06962626,0.11680634,0.13769506,0.18903266,0.20511536,0.1685878,0.1761109,0.20032185,0.15415847,0.17418593,0.1326021,0.07953157,0.04901934,0.08731521,0.0039751036,0.0228504,-0.07494802,-0.08055879,-0.042426318,-0.16480142,-0.20194626,-0.11084239,-0.17097762,-0.13602464,-0.13527493,-0.08592506,-0.09395441,-0.03895945,0.013529015
ECG_0019,0,normal,-0.030248975,0.01261241,0.055098943,0.051230323,0.10520963,0.13925308,0.13461865,0.14195232,0.14540678,0.11491783,0.13724242,0.13588774,0.050946563,0.04897019,-0.0038427953,-0.015286519,-0.0052849147,-0.057384495,-0.13881433,-0.076137915,-0.047242787,-0.07550032,-0.014348294,-0.03237939,-0.017823266,0.07274782,0.058165837,0.1438562,0.2252592,0.15847595,0.19874422,0.21916306,0.25281882,0.24034205,0.28256193,0.25198725,0.21533637,0.17718042,0.15302205,0.080772616,0.09574836,-0.0008211603,0.020450668,-0.0045136423,-0.06623912,-0.10598206,-0.11128699,-0.22522235,-0.13915055,-0.15281636,-0.1443883,-0.10746603,-0.108924344,-0.10996716,-0.036381964,0.034554746,0.13577832,0.28973037,0.53438085,0.7500412,1.0944699,1.3992325,1.473103,1.5390402,1.3659148,1.1090473,0.7873649,0.52593213,0.3621003,0.111381955,0.011446005,-0.058079258,-0.010062638,-0.10473266,-0.1107498,-0.13256398,-0.15076281,-0.122709155,-0.026413688,-0.03453111,-0.07035452,0.012779471,0.011742608,0.03033131,0.16294926,0.21583642,0.2591309,0.25661662,0.3032882,0.36158815,0.37378296,0.36457965,0.3332306,0.3817531,0.398814,0.31102023,0.34016562,0.29997867,0.27816266,0.24577633,0.16283889,0.10101786,0.10272473,0.119281754,0.05592918,0.037337903,-0.003815241,0.10268554,0.08031198,0.0894144,0.11035642,0.11651471,0.11114703,0.13262245,0.14199944,0.24793483,0.19514145,0.16861548,0.19435799,0.14138806,0.20166193,0.11540722,0.12364609,0.10970377,0.055446506,0.011501848,-0.02603616,-0.061232165,-0.1065959,-0.12769112,-0.08869211,-0.14826792,-0.17301399,-0.16166228,-0.10239233,-0.09742919,-0.07716006,-0.07316396,-0.016360376,-0.019272279
ECG_0020,0,normal,-0.0077881296,0.06270906,0.09174876,0.06463749,0.09222067,0.13895026,0.19838908,0.09262666,0.15435381,0.093308836,0.09748062,0.08187555,0.052262723,0.018400364,0.0035619312,-0.042308807,-0.096132025,-0.049248192,-0.06302573,-0.06446256,-0.13045074,-0.05988489,-0.023937972,-0.042611986,0.027018106,0.065024756,0.16612466,0.20878421,0.13672324,0.29058665,0.20967235,0.27954423,0.28383335,0.22144283,0.25538588,0.22013079,0.21710809,0.17973168,0.17711535,0.10889407,0.06499582,0.065422095,0.012801237,-0.018143516,-0.09250265,-0.13205355,-0.14032795,-0.15800144,-0.12463232,-0.120136224,-0.14752336,-0.08573443,-0.065627195,-0.06845898,-0.056796636,0.079789385,0.13049978,0.28865775,0.49301165,0.7559285,1.0451397,1.3795207,1.5016394,1.6254367,1.350894,1.0824472,0.8298133,0.57689804,0.3088003,0.16648214,-0.008772118,-0.03934657,-0.09409366,-0.14771385,-0.106471226,-0.18776532,-0.16209601,-0.13177045,-0.12509957,-0.06440098,-0.03559898,0.02016621,0.059259802,0.11784672,0.13230638,0.19013765,0.24309473,0.2749623,0.29637563,0.32912192,0.33751133,0.38903725,0.3789823,0.35844162,0.34657636,0.3106359,0.35036808,0.29239097,0.2297742,0.24387349,0.16685939,0.107331626,0.14936699,0.07649502,0.059922323,0.0593946,0.085102946,0.050707232,0.019567056,0.08263384,0.066774964,0.15585119,0.1184433,0.07048431,0.16554733,0.22723055,0.2257417,0.23745812,0.14980029,0.19907871,0.1348669,0.14196798,0.07042495,0.05839077,0.02361605,0.035624407,-0.0023386492,-0.05123434,-0.12980759,-0.1235558,-0.15546331,-0.11892155,-0.11409455,-0.114481784,-0.15806004,-0.19988339,-0.1469788,-0.022789514,-0.045598898,-0.022487184
ECG_0021,0,normal,0.0492801,0.071569726,0.066253886,0.0852927,0.11392343,0.14250407,0.19460654,0.16276765,0.1677847,0.16966824,0.08142027,0.11545426,0.056040913,-0.041068614,-0.060499366,-0.05679467,-0.036321603,-0.069230296,-0.0800809,-0.031229481,-0.122301385,-0.06967543,-0.035084274,-0.033764116,0.027592711,0.020514272,0.15315732,0.1306009,0.24759594,0.2147946,0.26797074,0.24852493,0.2537961,0.23379266,0.24416155,0.23289676,0.17695042,0.16906019,0.12292219,0.17562202,0.06734012,0.07889713,-0.010479311,-0.03231929,-0.11220598,-0.11410785,-0.11698025,-0.09179668,-0.14155881,-0.10790413,-0.12364758,-0.07983996,-0.108452536,-0.0040542698,-0.04670177,0.009534228,0.096028715,0.35480353,0.5277832,0.77259856,1.1266695,1.3811654,1.5841252,1.4872158,1.3755153,1.106293,0.7552987,0.5628285,0.29875073,0.1715038,0.11732747,-0.029618533,-0.074519776,-0.08730255,-0.080363214,-0.13748188,-0.14135897,-0.083938956,-0.088801816,-0.13763508,-0.081528135,0.038389325,0.04874614,0.06075646,0.12725164,0.18143074,0.24982132,0.22996469,0.28306296,0.34728387,0.35904306,0.39354452,0.34491754,0.3890507,0.39919123,0.36155242,0.32517618,0.28715593,0.23061268,0.2174571,0.22146402,0.14595579,0.092036195,0.07784052,0.0782148,0.046953782,0.065384366,0.06579143,0.082210064,0.10902431,0.11120042,0.07118629,0.09137086,0.13526224,0.14129111,0.13474281,0.16521333,0.1682941,0.16023766,0.16224045,0.19188026,0.14121644,0.1827678,0.08283969,0.03520148,0.008791734,-0.018665463,-0.04648131,-0.026993608,-0.13956624,-0.10730843,-0.1387793,-0.19657302,-0.12305239,-0.097374745,-0.14341268,-0.09423795,-0.11719895,-0.07132544,0.031475443
ECG_0022,0,normal,-0.013992203,0.00035084135,0.072404236,0.07842241,0.103761815,0.15786897,0.11175312,0.122932665,0.15062623,0.16367243,0.15365537,0.072856545,0.09299929,0.0108899735,0.058132,-0.06026427,-0.012403936,-0.09233887,-0.025214503,-0.07201816,-0.1147092,-0.08451959,-0.020781903,0.01990341,0.024621442,0.0698525,0.13361073,0.15500328,0.14784878,0.19137962,0.24418272,0.2865885,0.3031979,0.27469942,0.24920656,0.24582122,0.18047565,0.16821459,0.116501234,0.06916981,0.08003851,0.038105566,0.016018933,-0.023714563,-0.06528573,-0.08399717,-0.124576785,-0.12699005,-0.17000262,-0.13832456,-0.12281692,-0.14875244,-0.105126314,-0.094469026,-0.047935084,-0.0012197979,0.17030355,0.31684336,0.5193228,0.8417881,1.0835215,1.4514875,1.5183154,1.5413065,1.3715428,1.1313384,0.83957756,0.5276012,0.36016423,0.15648934,0.054648865,-0.046291154,-0.049330212,-0.094883285,-0.12822783,-0.14377472,-0.042277224,-0.12355895,-0.14387056,-0.09723988,-0.04631342,0.00975226,0.053332187,0.10392077,0.113018125,0.19124685,0.20146754,0.2521233,0.28076017,0.30344352,0.39396438,0.3970471,0.41110274,0.3795162,0.38974795,0.2941092,0.34689546,0.29534602,0.2744715,0.23101777,0.1540612,0.10458545,0.097368695,0.10955545,0.092892036,0.017120933,0.021392288,0.028409041,0.04482142,0.025456,0.038663108,0.0745584,0.12106451,0.102117546,0.15135227,0.2006492,0.13941069,0.17633612,0.21113579,0.15916608,0.13931665,0.17014417,0.09942746,0.11085929,0.05677241,-0.0016175914,-0.011969507,-0.049925443,-0.058668464,-0.13065699,-0.13184364,-0.14685729,-0.12831564,-0.17692873,-0.10489415,-0.10370753,-0.13347769,-0.02919044,0.03346154,0.030089574
ECG_0023,0,normal,0.042809833,0.03617607,0.01567528,0.038771175,0.12553893,0.11792982,0.11916783,0.14821123,0.16447139,0.09100741,0.10304422,0.13810451,0.032619324,0.060507078,-0.0111962035,-0.009877327,-0.019338476,-0.05040583,-0.058337107,-0.12430559,-0.05081891,-0.094433226,-0.036431085,-0.0039285375,0.041296586,0.078621455,0.08554584,0.11055331,0.21282439,0.22134387,0.27161044,0.24878204,0.2125635,0.28029743,0.2294767,0.2336169,0.1810544,0.22214057,0.114928216,0.096509196,0.0732555,-0.00022530253,0.0053049447,0.008259397,-0.087278925,-0.088841386,-0.20577934,-0.14054467,-0.15760957,-0.17397067,-0.11042594,-0.13844931,-0.1120056,-0.08707674,-0.08964436,-0.0014315104,0.1611631,0.22157428,0.48021033,0.7706306,1.1415075,1.3835927,1.5084263,1.5727862,1.3612607,1.1504416,0.7737428,0.5632164,0.29467863,0.11845974,0.040019996,-0.010700897,-0.076727636,-0.074243866,-0.12747045,-0.101869315,-0.10916346,-0.11748233,-0.11340246,-0.07174701,-0.02825877,0.055206224,0.0648709,0.11290204,0.2250193,0.1965124,0.24228863,0.29183304,0.27802247,0.32577816,0.34685302,0.3958172,0.37657753,0.38248354,0.39906734,0.37284237,0.3161512,0.26993257,0.28971645,0.2428338,0.13548514,0.14013202,0.12369578,0.115972824,0.09949234,0.06667638,0.068382695,0.052030217,0.03532502,0.058479596,0.0818944,0.09817308,0.061909705,0.12561087,0.15651254,0.16045152,0.17105937,0.19716923,0.14802438,0.12287287,0.14608164,0.15816273,0.15924011,0.10118829,-0.00014446258,0.001696731,-0.018661192,-0.054211196,-0.07311581,-0.14171809,-0.13113153,-0.13240214,-0.12466996,-0.1703449,-0.14575817,-0.19881192,-0.1126138,-0.08117077,-0.06414878,0.005002919
